race,linked_fate,linked_progress,linked_hurt,party_id,WEIGHT,AGE,Gender,party_reg,for_born,income_level,edu_level
Latinx,1,2,1,1,0.79525,63,1,Democrat,1,4,4
Whites,2,-2,1,1,0.49044,48,1,Democrat,1,5,8
Latinx,1,-2,-2,2,0.28065,27,2,Republican,1,3,7
Whites,1,-1,-1,4,0.51228,29,1,Decline to State,1,4,8
Whites,2,2,2,1,2.14326,73,2,Decline to State,1,4,7
Whites,-2,-2,-2,3,2.91342,40,1,Decline to State,1,4,3
Whites,1,-1,-1,1,0.73696,62,2,Democrat,1,2,4
Latinx,-1,-1,-1,2,0.52998,52,2,Democrat,1,4,8
Asians,2,1,1,1,0.39885,26,1,Democrat,1,4,8
Whites,-2,-2,-2,3,3.40204,38,2,Republican,2,5,7
Latinx,2,2,2,1,0.92258,37,1,Decline to State,1,4,4
Asians,2,1,2,1,0.43622,40,1,Democrat,1,4,8
Latinx,-2,1,1,1,0.56007,30,2,Decline to State,1,1,6
Whites,1,-1,-1,1,0.35741,28,2,Democrat,1,6,7
Whites,-1,-1,-1,3,0.30763,35,1,Decline to State,1,5,7
Latinx,-1,-1,-1,4,0.18863,36,1,Republican,1,5,7
Latinx,2,2,2,1,0.68196,29,1,Democrat,2,5,7
Asians,2,2,2,3,3.83113,38,2,Republican,1,6,8
Whites,1,1,-1,1,0.98569,43,1,Democrat,1,4,5
Whites,-2,-2,1,2,2.33276,49,2,Republican,1,2,4
Whites,1,-1,-1,2,1.28088,58,1,Decline to State,1,6,7
Latinx,1,-1,-1,3,0.44004,31,2,Decline to State,1,2,7
Whites,-2,-2,-2,1,0.22649,67,2,Democrat,1,6,8
Latinx,1,1,1,1,0.34893,29,2,Democrat,1,2,7
Latinx,-1,-1,-2,2,0.18437,46,1,Republican,2,5,7
Other,NA,NA,NA,3,0.46755,61,2,Decline to State,1,4,7
Whites,1,1,1,1,0.44429,42,2,Democrat,1,NA,7
Blacks,1,1,1,1,0.60856,33,2,Democrat,1,NA,8
Whites,2,1,-1,4,0.5001,36,2,Democrat,1,5,8
Whites,-2,-2,-2,1,3.67767,63,1,Democrat,1,4,6
Whites,2,2,2,3,0.83082,22,1,Democrat,1,2,6
Whites,1,1,-1,4,1.80856,32,1,Decline to State,1,3,7
Whites,-1,-2,-1,1,0.30755,54,2,Democrat,1,4,7
Whites,1,1,1,2,0.82338,67,2,Republican,1,2,5
Whites,-2,-2,2,2,0.36748,51,2,Republican,1,5,7
Whites,1,1,1,1,0.43094,56,2,Democrat,2,5,8
Whites,-1,1,-2,3,1.61768,71,1,Decline to State,1,4,5
Whites,-2,-1,-2,1,3.15914,54,1,Democrat,1,2,3
Other,NA,NA,NA,4,1.44918,33,1,Other,1,2,8
Latinx,-1,1,-1,1,0.79302,64,2,Democrat,2,6,8
Whites,-2,-2,-2,3,0.98906,66,1,Decline to State,1,1,8
Latinx,-1,-1,-1,3,0.83116,51,1,Other,2,5,7
Whites,NA,NA,NA,1,0.48501,32,2,Democrat,1,5,7
Whites,2,1,1,1,1.01971,71,2,Democrat,1,3,5
Whites,1,-1,1,3,0.90308,73,2,Decline to State,1,5,7
Whites,1,-1,-1,1,0.19104,22,1,Other,1,5,7
Latinx,2,1,1,1,1.41991,52,2,Democrat,1,5,6
Whites,NA,NA,-1,3,0.74638,71,2,Republican,1,5,7
Latinx,-2,-2,-2,2,0.76069,19,1,Republican,1,5,6
Whites,1,-1,1,1,0.65124,53,2,Democrat,1,5,6
Whites,1,-2,-1,2,0.92174,50,2,Republican,2,5,7
Whites,-2,-2,-2,3,2.27996,85,2,Republican,1,3,5
Whites,1,-1,-1,1,0.61488,70,2,Decline to State,2,5,7
Latinx,2,2,2,1,0.36751,35,2,Democrat,2,6,8
Whites,1,1,1,2,1.64443,74,2,Republican,1,3,8
Whites,NA,NA,NA,4,0.68152,75,1,Decline to State,1,NA,8
Whites,1,-1,-2,1,0.40829,60,2,Democrat,1,2,8
Whites,1,1,-1,1,0.51471,44,2,Decline to State,1,6,7
Whites,2,1,2,2,12.69587,60,1,Republican,1,4,3
Whites,2,-1,-1,2,1.4041,70,1,Republican,1,5,5
Whites,-1,-1,-1,1,0.59866,42,2,Democrat,1,5,8
Latinx,1,-1,-1,1,2.04643,34,2,Democrat,1,4,8
Asians,1,-1,1,1,1.4272,31,2,Decline to State,1,1,7
Latinx,-2,-2,-2,2,0.31501,37,1,Republican,1,3,4
Whites,1,1,-1,3,1.64876,62,2,Decline to State,1,5,8
Latinx,2,2,2,4,0.77291,18,2,Decline to State,1,1,5
Whites,1,1,1,3,1.30014,67,1,Decline to State,1,3,6
Asians,-1,-1,-1,2,2.05116,59,1,Republican,1,5,6
Asians,-2,-2,-2,2,2.28473,51,2,Republican,2,NA,6
Whites,1,-1,-1,1,0.41328,39,2,Democrat,1,5,8
Whites,1,1,1,3,0.5963,63,1,Other,1,5,7
Whites,1,-1,1,3,0.50399,51,2,Decline to State,1,4,8
Whites,1,1,1,1,0.47552,66,1,Democrat,1,5,8
Whites,1,-1,-1,1,1.71138,33,2,Democrat,1,3,4
Whites,1,1,1,3,0.54667,35,1,Decline to State,1,5,8
Latinx,1,2,1,1,0.25647,36,1,Democrat,1,5,8
Whites,-2,-2,-2,1,0.82092,62,2,Decline to State,1,2,6
Latinx,-2,-2,-2,4,0.37651,60,2,Decline to State,2,4,8
Whites,NA,-2,-2,1,0.49148,49,2,Democrat,1,2,6
Blacks,2,1,-1,4,1.6132,50,2,Decline to State,1,2,4
Whites,1,-1,-1,3,0.42345,65,2,Decline to State,1,5,8
Latinx,-1,-1,-1,4,0.49523,35,1,Other,1,3,5
Whites,1,1,-1,2,2.25913,34,2,Republican,1,1,6
Latinx,-1,-2,-1,2,0.67089,50,2,Republican,2,5,8
Whites,1,1,1,1,0.6746,65,1,Democrat,1,5,7
Whites,-2,1,-1,1,0.63639,53,2,Democrat,1,5,8
Whites,2,-2,-2,1,0.38632,53,2,Decline to State,1,6,7
Other,NA,NA,NA,3,0.38193,27,2,Decline to State,1,4,7
Whites,1,-1,-1,1,0.56985,46,2,Decline to State,2,6,7
Whites,2,-1,-1,1,0.23726,35,2,Democrat,1,2,7
Whites,1,1,1,2,1.67807,83,2,Republican,1,4,5
Blacks,1,-1,-1,1,2.31552,72,2,Republican,1,NA,8
Whites,1,1,1,2,4.03613,81,1,Republican,1,3,3
Whites,-2,-2,-2,3,2.80523,60,2,Other,1,4,3
Latinx,-1,1,-1,3,0.3025,45,1,Decline to State,1,4,5
Whites,-1,-1,-1,1,2.00837,64,2,Democrat,1,1,8
Latinx,-2,-2,-2,2,0.36708,53,1,Republican,2,1,7
Whites,2,-2,-2,3,0.61488,78,2,Other,1,2,7
Asians,1,1,1,1,0.40699,22,2,Democrat,1,2,7
Whites,1,-2,-2,1,0.5297,55,2,Democrat,1,4,7
Whites,2,-1,-1,4,1.23062,77,1,Decline to State,1,2,8
Blacks,2,2,1,1,3.27127,53,2,Democrat,1,1,7
Whites,-1,-2,-2,1,0.52842,46,2,Democrat,1,5,8
Latinx,2,2,2,1,0.63932,37,2,Democrat,1,5,8
Latinx,2,2,2,1,0.63932,38,2,Democrat,1,5,8
Blacks,1,1,1,3,0.1809,23,2,Other,1,5,7
Whites,1,1,1,2,1.11026,62,1,Republican,1,5,5
Whites,1,-1,-1,2,0.3708,61,1,Republican,1,5,8
Latinx,1,-2,-2,2,0.38232,43,2,Republican,1,5,5
Whites,1,-1,-2,1,0.49778,42,2,Democrat,1,4,8
Whites,1,2,1,2,1.06945,55,2,Republican,1,4,4
Whites,2,1,2,3,0.36564,26,1,Other,1,2,7
Latinx,-1,-1,1,1,0.42153,28,1,Democrat,1,6,8
Whites,1,1,1,4,0.99372,63,1,Decline to State,1,4,6
Whites,2,1,1,1,0.47229,54,2,Democrat,1,6,8
Whites,2,-1,1,3,0.67804,75,1,Republican,1,6,7
Whites,1,1,1,1,0.68152,70,1,Decline to State,1,2,7
Latinx,2,2,1,1,0.64313,38,1,Democrat,1,5,6
Latinx,1,1,2,3,0.35869,20,2,Decline to State,1,1,5
Whites,1,-1,-1,2,0.72523,71,2,Democrat,1,5,8
Whites,1,-2,1,4,1.03516,30,1,Other,2,1,7
Whites,1,1,1,1,0.3438,36,1,Democrat,1,5,8
Whites,2,1,1,4,1.67496,36,1,Republican,1,4,8
Whites,1,1,1,2,1.67807,70,2,Republican,1,6,4
Whites,-2,-1,-1,1,0.63639,50,2,Democrat,1,5,7
Whites,-2,-2,-2,1,0.22649,65,2,Democrat,2,4,7
Whites,-1,1,-1,1,1.01729,81,2,Democrat,1,5,8
Whites,NA,NA,NA,2,0.60122,55,2,Republican,1,5,7
Whites,1,1,1,1,0.53075,72,2,Democrat,1,5,8
Asians,2,1,1,1,0.53959,26,1,Democrat,2,3,7
Whites,-2,-2,-2,3,0.29176,68,2,Democrat,1,2,8
Latinx,1,1,-1,1,0.52772,40,2,Democrat,1,3,4
Whites,-1,-1,1,1,0.44429,42,2,Democrat,1,5,7
Whites,-1,-1,-1,1,2.08612,67,2,Democrat,1,4,3
Whites,-1,-1,-1,3,0.97559,72,1,Republican,1,4,8
Latinx,1,1,-1,3,1.32477,27,1,Democrat,1,1,6
Latinx,1,-1,-1,3,0.80773,36,2,Decline to State,2,3,7
Whites,2,2,2,1,0.64675,48,1,Decline to State,1,5,7
Whites,1,1,1,1,0.25726,28,2,Democrat,1,3,7
Latinx,-2,-2,-2,2,0.99977,44,2,Republican,1,4,5
Whites,-1,-2,-1,1,0.15357,24,1,Democrat,1,4,7
Latinx,2,1,2,1,0.09358,24,2,Decline to State,1,2,7
Other,NA,NA,NA,1,1.50492,48,2,Democrat,1,6,5
Whites,1,-1,-1,1,0.37324,28,2,Democrat,1,3,6
Other,NA,NA,NA,3,0.71872,35,1,Decline to State,1,5,8
Other,NA,NA,NA,4,5.08286,34,1,Decline to State,1,2,6
Whites,2,-1,1,3,0.37039,62,1,Decline to State,1,NA,8
Whites,-2,-2,-2,1,0.32899,72,1,Democrat,1,5,7
Latinx,-1,1,1,3,0.44116,30,2,Decline to State,1,6,8
Whites,1,1,-1,1,0.43625,55,1,Democrat,1,5,8
Whites,-2,-1,-2,2,1.29725,56,1,Decline to State,1,5,4
Whites,1,-2,-2,1,1.03777,67,2,Democrat,1,4,4
Whites,1,1,-1,1,0.59869000000000006,66,1,Democrat,1,6,8
Whites,NA,NA,NA,4,0.53075,78,2,Democrat,1,5,8
Latinx,2,2,2,1,0.18118,22,2,Democrat,1,1,8
Whites,2,-1,-1,1,2.35079,42,2,Decline to State,1,4,7
Asians,1,1,1,2,1.65061,21,1,Decline to State,1,1,6
Whites,2,2,2,2,1.13246,54,1,Republican,1,4,7
Whites,-1,-2,-2,3,0.76043,61,1,Decline to State,1,4,5
Whites,1,1,1,4,0.51338,35,1,Other,1,3,7
Whites,1,-1,-1,3,0.48089,64,1,Republican,1,5,8
Latinx,2,2,2,1,2.57094,25,1,Democrat,1,5,6
Latinx,-2,-2,-2,3,0.76137,60,1,Decline to State,1,4,8
Blacks,2,-2,-2,3,2.50952,48,1,Decline to State,1,3,8
Whites,-1,1,1,3,0.49926,59,2,Decline to State,2,5,7
Whites,1,-2,-1,1,0.44262,33,1,Democrat,1,3,7
Whites,1,-1,-1,1,0.81874,66,2,Democrat,1,3,7
Latinx,2,1,2,1,0.89775,38,1,Democrat,1,4,4
Whites,2,1,2,2,0.28128,55,2,Decline to State,1,4,8
Whites,-1,-2,-2,1,0.41749000000000003,68,2,Democrat,1,4,7
Latinx,-1,-2,-2,2,1.56152,31,2,Republican,1,4,5
Latinx,-1,-1,1,3,0.77092,24,1,Decline to State,1,2,7
Whites,-1,2,2,1,0.58068,59,2,Democrat,1,6,8
Whites,1,-1,-1,3,0.54775,67,1,Decline to State,1,4,7
Whites,1,1,-1,1,0.4118,29,1,Democrat,1,NA,7
Latinx,2,1,1,1,0.29158,54,2,Decline to State,1,6,7
Latinx,2,2,2,4,0.26874,33,1,Democrat,1,3,8
Whites,2,1,2,1,0.29619,19,2,Democrat,1,1,5
Whites,NA,NA,NA,3,0.33397,61,2,Decline to State,1,6,7
Other,NA,NA,NA,2,1.96569,79,1,Republican,1,3,6
Latinx,2,1,2,3,0.35667,29,1,Other,1,2,7
Whites,1,-2,-1,2,1.74774,58,1,Republican,1,6,7
Latinx,-2,-2,-2,4,0.31552,26,1,Republican,1,2,7
Latinx,1,2,-1,3,0.76168,32,1,Other,2,4,5
Whites,2,-1,-1,1,0.66135,65,2,Democrat,1,4,8
Whites,2,-2,-2,3,5.71154,26,2,Decline to State,1,1,3
Whites,1,-2,-2,3,0.46399,61,2,Decline to State,1,2,7
Latinx,2,2,2,4,0.34904,23,1,Decline to State,2,2,7
Other,NA,NA,NA,2,2.20233,67,1,Republican,1,5,6
Whites,NA,-1,-2,2,0.62688,27,1,Republican,1,5,5
Whites,-1,-1,-1,3,1.11701,45,1,Decline to State,1,2,5
Whites,NA,NA,NA,1,0.83731,30,1,Democrat,1,3,4
Whites,-1,-2,-2,3,0.58937,56,1,Decline to State,1,4,8
Whites,2,1,1,1,0.46892,50,2,Democrat,1,6,7
Latinx,2,1,1,1,0.56102,22,1,Democrat,1,1,6
Latinx,2,2,1,2,0.80655,59,2,Republican,1,5,6
Latinx,NA,NA,NA,2,0.71216,69,1,Republican,1,NA,8
Whites,1,1,1,3,0.6734,68,2,Republican,2,5,8
Blacks,1,1,-1,1,0.71015,57,1,Democrat,1,5,8
Whites,NA,NA,NA,3,0.35162,23,2,Other,1,3,7
Other,NA,NA,NA,3,1.75429,47,1,Decline to State,1,3,7
Whites,-1,-2,-2,1,0.54785,77,1,Democrat,1,4,8
Whites,1,-1,-1,2,3.12925,72,1,Republican,1,5,3
Whites,-1,-2,-2,1,0.5001,39,2,Democrat,1,5,8
Whites,2,-1,1,1,0.8081,53,1,Democrat,1,5,4
Other,NA,NA,NA,3,0.58236,67,1,Republican,1,5,8
Whites,NA,1,-1,3,1.20564,69,1,Decline to State,1,4,6
Blacks,1,1,1,3,0.74385,34,1,Decline to State,1,4,8
Whites,-2,-2,-2,1,1.32597,33,1,Democrat,1,5,7
Whites,2,2,2,2,0.46808,73,1,Republican,1,5,7
Whites,1,-1,1,1,0.6748,64,2,Decline to State,1,NA,7
Whites,-2,-2,-2,1,0.45643,57,1,Democrat,1,5,8
Latinx,2,-1,-1,1,0.28142,42,1,Democrat,1,5,5
Whites,2,1,1,1,0.38688,32,1,Decline to State,1,4,8
Asians,1,1,2,3,0.43622,41,1,Democrat,1,5,7
Whites,-2,-1,-1,1,0.38041,30,1,Democrat,1,4,8
Whites,-1,-2,-2,1,0.43094,55,2,Democrat,1,4,8
Whites,1,-2,-2,1,0.44429,42,2,Democrat,1,6,8
Whites,-2,-2,-2,3,0.79589,79,1,Decline to State,1,5,8
Whites,-2,2,2,4,0.76238,71,2,Republican,1,1,7
Whites,1,-2,-1,1,0.41269,37,1,Democrat,1,6,8
Latinx,2,1,-1,1,1.05007,78,2,Democrat,1,4,7
Other,-1,1,1,3,0.15183,21,2,Republican,1,3,8
Whites,-1,-2,-2,2,0.38025,49,1,Decline to State,1,5,8
Whites,2,1,2,4,2.28641,61,1,Democrat,1,5,5
Whites,NA,NA,NA,4,0.32166,67,1,Other,1,4,8
Whites,1,-1,1,3,1.08268,47,2,Democrat,2,6,5
Whites,-1,-2,1,1,0.35104,59,2,Decline to State,1,5,8
Whites,1,-1,-1,1,0.04905,24,2,Democrat,2,5,8
Latinx,1,1,2,1,0.47421,31,1,Democrat,1,1,8
Latinx,1,1,1,4,0.20643,20,2,Decline to State,1,4,5
Asians,-1,1,2,1,1.2326,53,2,Decline to State,1,5,5
Latinx,1,1,-2,3,0.29342,21,1,Other,1,1,6
Whites,2,1,1,1,5.04484,42,1,Decline to State,1,6,5
Whites,2,2,2,4,1.30418,58,2,Democrat,2,2,6
Whites,-2,1,1,1,0.44262,33,1,Democrat,1,6,7
Latinx,-1,-2,-2,2,1.10768,58,1,Republican,1,4,7
Asians,2,2,2,2,0.71837,82,1,Republican,2,5,7
Whites,1,-1,-1,3,0.98148,85,1,Republican,1,5,7
Whites,1,-1,1,3,0.98148,77,1,Republican,1,3,8
Whites,2,2,1,2,0.23785,32,1,Republican,1,3,7
Latinx,-2,-2,-2,2,0.92468,27,1,Republican,1,4,7
Whites,2,1,-1,2,4.89423,86,1,Republican,1,3,5
Whites,1,-1,-1,3,0.54209,48,2,Decline to State,1,5,7
Whites,2,2,2,3,0.6748,61,2,Decline to State,1,4,8
Whites,-1,-2,-1,3,0.53075,75,2,Democrat,1,5,8
Whites,1,1,-1,1,0.48268,76,2,Decline to State,1,5,7
Other,NA,NA,NA,3,2.18885,49,2,Democrat,2,5,7
Whites,1,-2,-2,4,0.43059,55,2,Democrat,1,1,6
Whites,-1,-2,-2,3,0.39974,66,2,Other,1,5,7
Asians,2,2,2,1,0.46374,27,1,Democrat,1,5,7
Whites,1,-1,1,3,0.48188,40,1,Decline to State,1,5,8
Whites,2,-1,-1,1,0.88592,60,1,Decline to State,1,5,7
Whites,-2,-2,-2,1,1.11677,52,2,Democrat,1,4,5
Asians,2,-2,-2,2,2.62297,27,1,Republican,1,5,5
Whites,2,-1,-1,3,1.61846,60,1,Decline to State,1,5,4
Latinx,2,2,2,3,0.25786,53,1,Decline to State,1,6,8
Blacks,2,2,2,1,2.94463,76,2,Democrat,1,3,4
Asians,NA,NA,NA,1,0.46629,28,2,Decline to State,1,3,7
Whites,-2,-2,-2,3,2.17686,67,1,Other,1,4,6
Whites,2,-1,-1,1,0.6746,67,1,Democrat,1,3,8
Whites,2,1,-1,1,0.47935,60,1,Democrat,1,6,8
Whites,-1,1,-1,1,0.5001,39,2,Democrat,1,5,8
Asians,-1,-1,-1,1,0.72832,45,1,Decline to State,1,6,8
Whites,1,-2,-1,1,0.98781,85,2,Democrat,1,2,5
Whites,-1,-2,-1,1,0.53625,75,1,Democrat,1,1,7
Whites,-2,-2,-2,1,0.37324,29,2,Democrat,1,NA,4
Blacks,1,1,1,1,0.69262,49,2,Democrat,1,6,8
Whites,1,2,2,3,1.98776,76,2,Decline to State,1,5,6
Latinx,-2,-1,-1,3,0.96908,58,1,Other,1,1,8
Whites,-2,1,-1,1,0.90417,37,1,Democrat,1,4,6
Whites,-2,-2,-2,2,0.88717,35,2,Republican,1,6,6
Latinx,2,2,2,1,0.50412,18,2,Democrat,1,4,5
Whites,1,-1,-1,3,1.4041,79,1,Republican,1,5,4
Latinx,2,1,-1,1,0.3695,54,2,Democrat,1,4,8
Whites,1,1,1,3,0.32783,71,1,Democrat,1,1,7
Latinx,2,1,1,1,1.0838699999999999,53,2,Democrat,1,5,5
Asians,-1,-1,-1,3,2.54407,31,2,Republican,2,3,4
Whites,-1,-2,-2,3,0.68152,80,1,Decline to State,1,4,8
Whites,-1,-1,-1,1,0.33695,37,2,Democrat,1,5,8
Latinx,-2,-2,-2,2,1.3384,70,2,Republican,2,5,8
Whites,-1,-1,-1,4,1.12757,27,1,Decline to State,1,1,6
Whites,1,1,-1,3,0.27833,43,2,Democrat,1,1,8
Whites,NA,-2,-1,1,0.75948,67,2,Democrat,1,4,5
Whites,1,-1,-1,1,0.70931,81,1,Democrat,1,5,8
Whites,-1,-1,-1,2,2.95366,51,1,Republican,1,5,3
Whites,2,-1,-1,3,1.24234,79,1,Democrat,1,3,8
Whites,NA,NA,NA,4,0.25023,19,2,Other,2,5,5
Whites,-2,1,1,3,0.61488,89,2,Decline to State,1,3,7
Other,NA,NA,NA,3,0.76683,65,1,Decline to State,1,6,8
Whites,2,2,2,2,1.06804,69,2,Republican,1,2,5
Asians,1,1,1,1,0.83461,26,1,Democrat,1,1,7
Whites,2,-1,-1,1,0.21439,53,2,Democrat,2,5,8
Whites,1,1,1,3,1.03583,85,2,Republican,1,2,7
Whites,1,1,-1,3,1.25871,27,1,Decline to State,1,3,6
Whites,2,-2,1,1,0.32899,72,1,Democrat,1,3,7
Latinx,1,1,-1,4,0.89775,37,1,Democrat,1,4,5
Whites,-1,1,1,3,0.94252,19,2,Decline to State,1,2,3
Whites,1,2,-1,1,0.60836,22,1,Democrat,1,5,6
Whites,1,1,1,1,0.37106,26,2,Democrat,1,5,7
Blacks,1,1,-1,1,0.46162,76,1,Democrat,1,4,8
Whites,2,-1,-1,2,4.2175,54,2,Republican,1,5,3
Whites,-1,1,-1,2,2.19472,72,2,Republican,1,3,6
Whites,-2,-2,-2,1,0.26348,67,1,Democrat,1,5,8
Other,NA,NA,NA,1,1.93278,72,2,Democrat,1,5,8
Whites,-1,-1,-2,1,0.48838,48,2,Democrat,1,6,8
Whites,NA,NA,NA,4,0.54785,75,1,Democrat,1,2,8
Whites,1,1,1,1,1.30418,59,2,Democrat,1,2,5
Latinx,-1,-1,-1,1,1.03876,41,1,Democrat,1,4,4
Asians,2,1,1,4,0.38066,19,1,Democrat,1,5,6
Whites,1,1,-1,3,2.9825,51,2,Republican,1,6,5
Whites,1,-1,1,1,0.19104,24,1,Decline to State,1,5,7
Latinx,-2,-1,-2,3,0.31182,21,1,Decline to State,1,4,5
Whites,1,-2,1,1,0.22649,69,2,Democrat,1,4,7
Whites,1,1,-1,1,0.24827,19,2,Decline to State,1,1,5
Latinx,1,-2,-1,2,0.77291,24,2,Decline to State,1,2,6
Whites,NA,NA,NA,4,3.12925,73,1,Republican,1,2,3
Whites,1,1,-1,3,0.53671,50,2,Decline to State,2,5,8
Whites,-2,-2,-2,1,0.32031,47,2,Democrat,1,5,8
Asians,2,2,2,1,0.39314,32,2,Democrat,1,5,8
Latinx,NA,NA,NA,1,0.25207,62,2,Decline to State,1,NA,8
Whites,2,2,2,2,1.25378,61,2,Republican,1,2,4
Whites,2,2,2,1,0.4125,34,2,Democrat,1,5,7
Whites,1,1,-2,3,0.38632,50,2,Decline to State,1,5,8
Whites,2,-1,-1,1,0.40829,62,2,Democrat,1,6,7
Whites,1,-1,1,1,0.70931,77,1,Democrat,1,4,8
Whites,2,1,1,4,2.29197,41,1,Decline to State,1,1,8
Whites,1,1,1,3,1.12757,29,1,Decline to State,1,4,5
Whites,1,-2,-2,3,2.49265,50,1,Republican,1,4,5
Whites,-2,-2,-2,1,0.96544,60,2,Democrat,1,4,6
Latinx,2,2,2,1,0.64368,51,2,Democrat,1,5,8
Latinx,1,-1,-1,3,0.97069,33,2,Other,2,4,4
Blacks,2,2,2,1,0.48283,35,2,Democrat,1,5,8
Whites,1,-1,1,3,1.03583,81,2,Republican,1,3,8
Whites,1,-1,-1,4,0.36564,28,1,Other,1,1,7
Whites,2,1,1,4,3.63495,59,2,Republican,1,NA,3
Whites,1,-2,-1,1,0.46327,79,2,Democrat,1,5,8
Whites,-1,-1,-2,1,1.01729,76,2,Democrat,1,3,8
Whites,-1,-1,-1,1,0.76105,47,1,Democrat,1,5,6
Whites,1,1,1,3,1.16448,32,1,Democrat,1,3,3
Whites,-1,-1,-1,1,0.86679,58,2,Decline to State,1,6,7
Whites,2,2,1,2,0.50797,59,1,Republican,1,6,8
Asians,NA,NA,NA,1,1.72836,65,1,Democrat,2,5,8
Whites,1,-1,-1,2,2.23983,51,2,Republican,1,5,5
Whites,1,-2,-2,1,0.96023,55,1,Democrat,2,5,5
Whites,-2,-2,-2,1,0.83936,70,1,Democrat,1,1,7
Latinx,-1,-1,-2,2,1.47995,54,2,Republican,1,2,6
Whites,2,2,2,3,0.54495,67,1,Republican,1,5,7
Blacks,NA,NA,NA,1,0.68789,39,2,Democrat,1,5,8
Whites,-2,-1,-2,3,0.31442,58,1,Decline to State,1,6,7
Whites,1,-1,-1,3,0.58937,58,1,Other,1,6,8
Whites,-1,-1,-1,2,0.31769,64,2,Republican,1,5,8
Latinx,1,-1,1,3,1.26716,24,1,Democrat,1,2,5
Whites,2,1,2,1,2.23939,62,1,Decline to State,1,5,2
Whites,2,1,1,3,2.76572,56,1,Decline to State,1,5,5
Latinx,-2,-1,-2,2,0.3111,57,1,Republican,1,5,8
Whites,-1,1,1,2,0.98148,77,1,Republican,1,5,8
Whites,-1,-2,-1,4,1.26122,49,1,Republican,1,4,4
Whites,-1,1,-1,1,0.38688,30,1,Decline to State,1,4,7
Whites,1,-1,1,3,0.54785,76,1,Democrat,1,5,7
Latinx,2,1,1,1,1.4103,39,2,Democrat,1,5,5
Latinx,2,2,2,1,0.56825,31,1,Democrat,1,4,7
Whites,2,-1,1,2,0.56046,65,2,Republican,1,5,7
Latinx,2,2,2,1,0.39162,22,2,Democrat,1,1,6
Whites,-1,-2,-1,1,0.57995,65,1,Democrat,1,3,6
Latinx,2,2,2,1,0.22937,60,1,Democrat,1,4,8
Whites,2,2,2,2,0.30195,29,2,Other,2,2,7
Whites,2,1,1,3,1.06067,41,1,Decline to State,1,3,5
Latinx,1,-2,-1,2,1.88572,50,2,Republican,1,4,7
Whites,-1,-2,-2,3,0.25732,22,2,Republican,1,6,7
Whites,-1,1,-1,4,1.19453,59,1,Decline to State,1,3,5
Whites,-1,-1,-1,2,0.62824,35,1,Republican,1,4,4
Latinx,-1,-1,-1,3,0.38907,34,2,Democrat,1,4,7
Whites,2,-2,-2,1,0.5963,60,1,Decline to State,1,2,7
Whites,-2,1,-2,1,0.40336,45,2,Democrat,1,5,8
Latinx,2,2,2,1,0.30509,22,2,Democrat,1,4,6
Whites,2,-2,-2,4,0.65002,51,1,Other,1,5,7
Asians,1,1,1,2,0.50469,62,1,Republican,2,4,8
Blacks,NA,NA,NA,4,0.80697,39,1,Other,1,6,7
Blacks,1,1,1,1,3.88574,55,1,Democrat,1,1,3
Latinx,2,2,2,1,1.11811,38,2,Democrat,2,2,6
Whites,1,-1,-1,1,1.01729,71,2,Democrat,1,2,8
Whites,1,1,1,1,0.44262,32,1,Democrat,1,6,7
Whites,-2,-2,-2,1,0.47935,64,1,Democrat,2,5,7
Latinx,-2,-2,-2,4,0.65645,28,1,Republican,1,4,5
Latinx,1,2,1,1,0.25326,36,2,Democrat,1,3,7
Whites,1,1,-1,1,0.15589,24,2,Decline to State,1,4,7
Latinx,-1,1,-1,1,0.58763,69,1,Democrat,1,6,8
Whites,-2,-2,-2,3,0.63791,72,1,Republican,1,5,7
Whites,2,2,-1,1,0.32899,77,1,Democrat,2,3,8
Whites,-1,-1,-1,3,1.18136,54,2,Decline to State,2,5,5
Whites,-2,-2,-2,1,0.54785,80,1,Democrat,1,4,7
Whites,1,1,1,3,1.98776,71,2,Decline to State,1,4,5
Asians,-1,1,1,4,0.38642,20,2,Decline to State,1,2,5
Whites,1,-1,-1,1,0.09066,24,2,Democrat,1,2,7
Blacks,2,2,2,1,0.51697,50,1,Democrat,1,4,8
Whites,-1,-1,-1,2,1.31252,60,1,Decline to State,1,2,4
Latinx,-1,1,-1,1,0.47058,39,1,Democrat,1,4,7
Whites,1,-1,-1,1,0.33586,33,1,Decline to State,1,5,8
Whites,-1,-1,-1,2,1.19993,89,1,Republican,1,4,8
Whites,1,-1,1,1,6.72699,68,1,Democrat,2,5,8
Whites,-1,-1,1,1,0.43059,58,2,Democrat,1,5,5
Asians,1,1,2,1,0.40925,40,2,Other,1,4,8
Whites,-1,-1,-1,1,0.32899,74,1,Democrat,1,NA,8
Whites,-1,-1,1,3,0.46808,70,1,Republican,1,1,8
Latinx,2,2,2,1,3.93673,42,2,Democrat,1,2,6
Latinx,1,1,-1,1,0.72376,57,1,Democrat,1,1,6
Whites,1,-1,-1,1,0.44009,36,1,Democrat,1,5,8
Whites,1,-1,-1,4,0.54785,86,1,Democrat,1,3,8
Whites,NA,-2,NA,1,0.30612,46,1,Democrat,1,6,7
Latinx,2,1,1,1,0.35589,22,1,Democrat,1,2,7
Whites,1,1,1,2,0.8621,84,2,Republican,1,3,7
Whites,2,1,1,1,0.67468,55,1,Democrat,1,3,5
